t [s],a [m/s^2],v [km/h],d [km],Pel [kW],FT [kN],E [kWh],I [A],R0 [N/kN],R0 [kN],Re [kN],R [kN]
1229,0.0010327504388414866,145.93817634213198,33.85507721335533,1365.1899706208444,23.19165005497552,410.6886156003479,455.0633235402815,5.738426620602202,17.420167515081904,5.451897916594115,22.87206543167602
1230,0.0009589519918252474,145.9418942437118,33.89561611204781,1364.0954435400276,23.16945997527351,411.0675310013312,454.6984811800092,5.738639701199201,17.420814364809072,5.451897916594115,22.87271228140319
1231,0.0008904907101971627,145.94534647088236,33.9361560065915,1363.0800771516963,23.14887527346359,411.44616435609555,454.3600257172321,5.738837560308969,17.421415006598963,5.451897916594115,22.87331292319308
1232,0.0008269718426457494,145.9485522374391,33.97669682585655,1362.138016046335,23.129777133530812,411.82453602721955,454.04600534877835,5.739021298097349,17.421972780229968,5.451897916594115,22.873870696824085
1233,0.0007680310396709678,145.9515293360726,34.017238503852866,1361.2638558288345,23.112055900556648,412.2026648760609,453.7546186096115,5.7391919334495,17.422490778736353,5.451897916594115,22.874388695330467
1234,0.0007133318475747657,145.95429424781543,34.05778097935063,1360.4526059344532,23.095610324200376,412.58056837770937,453.4842019781511,5.739350410217543,17.422971867374248,5.451897916594115,22.874869783968364
1235,0.0006625634311366179,145.9568622424667,34.098324195529834,1359.6996558387461,23.080346871388436,412.95826272655347,453.2332186129154,5.739497602954796,17.423418701029092,5.451897916594115,22.87531661762321
1236,0.0006154385012264313,145.95924747081878,34.13886809965668,1359.0007443089576,23.066179101004867,413.33576293330594,453.0002481029859,5.739634322183278,17.42383374020623,5.451897916594115,22.875731656800347
1237,0.0005716914264324061,145.9614630494232,34.1794126427845,1358.35193138631,23.05302709423527,413.71308291424657,452.78397712877006,5.739761319236322,17.424219265731644,5.451897916594115,22.87611718232576
1238,0.0005310765102270074,145.96352113855835,34.21995777947727,1357.7495728249241,23.04081693496065,414.0902355733646,452.5831909416414,5.739879290713829,17.424577392276785,5.451897916594115,22.8764753088709
1239,0.0004933664173159705,145.96543301399518,34.26050346755402,1357.1902967446065,23.029480235242858,414.4672328780159,452.3967655815355,5.739988882584029,17.424910080810314,5.451897916594115,22.87680799740443
1240,0.00045835073466261785,145.96720913309753,34.301049667852226,1356.6709822821622,23.018953701504714,414.84408592864986,452.22366076072075,5.740090693962224,17.42521915006925,5.451897916594115,22.877117066663367
1241,0.0004258346542901067,145.96885919574228,34.341596344009005,1356.1887400497942,23.009178737497276,415.22080502310814,452.0629133499314,5.740185280594037,17.425506287133086,5.451897916594115,22.877404203727203
1242,-0.007010535175386341,145.97039220049774,34.38214346225848,1239.580888913697,20.708260863747547,415.5651330478064,413.19362963789905,5.740273158068162,17.425773057176734,5.451897916594115,22.87767097377085
1243,-0.013688300874817885,145.94515427386634,34.4226872881577,1134.45947703222,18.637434777372793,415.88026068031536,378.15315901074,5.738826544708508,17.42138156649107,5.451897916594115,22.873279483085188
1244,-0.019683360290826093,145.89587639071698,34.46322076463889,1039.7265251623844,16.773691299635512,416.1690736039716,346.57550838746147,5.7360027054799065,17.41280922503753,5.451897916594115,22.864707141631648
1245,-0.025064027403724314,145.82501629367,34.503737555289504,954.382439710731,15.09632216967196,416.4341798372246,318.12747990357695,5.7319437821304176,17.400487533160334,5.451897916594115,22.85238544975445
1246,-0.029891789293070004,145.7347857950166,34.544231972246266,877.5185242780323,13.586689952704765,416.6779349828574,292.5061747593441,5.7267781606711585,17.38480623285116,5.451897916594115,22.83670414944528
1247,-0.03422198770203139,145.62717535356157,34.58469891129467,808.3097750678155,12.228020957434289,416.90246547593176,269.43659168927184,5.72062173219883,17.36611713523379,5.451897916594115,22.818015051827903
1248,-0.038104432681903215,145.50397619783425,34.625133793454594,746.0080219803552,11.00521886169086,417.10968992648185,248.66934066011842,5.713579051752794,17.344737638511695,5.451897916594115,22.796635555105812
1249,-0.04158395506153613,145.36680024017937,34.665532512404326,689.9354537083967,9.904696975521775,417.3013386636231,229.9784845694656,5.705744400589718,17.320953952720014,5.451897916594115,22.77285186931413
1250,-0.04470090382116608,145.21709800195785,34.70589138716018,639.4785473043879,8.914227277969598,417.47897159342983,213.1595157681293,5.697202757658172,17.295024048835327,5.451897916594115,22.746921965429443
1251,-0.047491593849609715,145.05617474820167,34.746207119486584,594.0824093057325,8.022804550172639,417.64399448490366,198.02746976857753,5.688030686234529,17.26718035034025,5.451897916594115,22.719078266934368
1252,-0.04998870902189356,144.88520501034307,34.78647675556416,553.2455256280239,7.220524095155375,417.7976737975781,184.4151752093413,5.678297141696835,17.237632185386225,5.451897916594115,22.689530101980342
1253,-0.052221665045516966,144.70524565786425,34.8266976514903,516.5149103024958,6.498471685639838,417.94115016155104,172.1716367674986,5.668064206308929,17.20656801738095,5.451897916594115,22.658465933975066
1254,-0.05421693608263362,144.5172476637004,34.866867442229406,483.48163813411156,5.848624517075854,418.0754506165883,161.16054604470384,5.657387756697898,17.17415747125272,5.451897916594115,22.626055387846833
1255,-0.05599834875785469,144.32206669380292,34.90698401366795,453.77674300638506,5.263762065368269,418.2014997118678,151.2589143354617,5.6463180694604125,17.14055317189229,5.451897916594115,22.592451088486406
1256,-0.05758734680294202,144.12047263827466,34.947045477464066,427.0674614738424,4.737385858831442,418.3201295622772,142.35582049128078,5.634900370048446,17.105892410407737,5.451897916594115,22.557790327001854
1257,-0.05900322926657536,143.91315818978407,34.98705014841241,403.05380015876733,4.263647272948298,418.4320889512102,134.35126671958912,5.623175329777956,17.07029865289593,5.451897916594115,22.522196569490045
1258,-0.06026336492620118,143.7007465644244,35.026996524072715,381.4654050656383,3.8372825456534687,418.5380515637284,127.15513502187943,5.611179515487198,17.03388290547231,5.451897916594115,22.485780822066427
1259,-0.06138338527659079,143.48379845069007,35.06688326643593,362.05871105590415,3.453554291088122,418.6386234279106,120.68623701863471,5.59894579605328,16.996744948335028,5.451897916594115,22.448642864929145
1260,-0.062377358233333825,143.26281826369436,35.10670918542404,344.6143502399873,3.10819886197931,418.7343496363106,114.87145007999577,5.586503709662895,16.95897445069035,5.451897916594115,22.410872367284465
1261,-0.06325794447652111,143.03825977405435,35.14647322404039,328.9347988278802,2.797378975781379,418.8257204137628,109.64493294262672,5.573879795430258,16.92065197744672,5.451897916594115,22.372549894040837
1262,-0.06403653816802801,142.8105311739389,35.18617444500539,314.8422429456712,2.517641078203241,418.9131765923588,104.94741431522374,5.561097892665572,16.881849897705397,5.451897916594115,22.333747814299514
1263,-0.06472339360301442,142.57999963653398,35.225812018729066,302.17664500473165,2.265876970382917,418.99711454930457,100.72554833491056,5.548179410822631,16.842633204241615,5.451897916594115,22.29453112083573
1264,-0.06532773920063176,142.34699541956314,35.265385212486855,290.7939933513721,2.0392892733446253,419.07789065856883,96.93133111712403,5.535143572895848,16.803060252386008,5.451897916594115,22.254958168980124
1265,-0.06585788009877704,142.11181555844084,35.304893380678244,280.5647190887057,1.8353603460101628,419.15582530276015,93.52157302956857,5.522007634795349,16.763183425982604,5.451897916594115,22.21508134257672
1266,-0.06632129049152737,141.87472719008525,35.344335956059986,271.3722651205288,1.6518243114091467,419.23120648751586,90.45742170684294,5.508787083004348,16.723049737418176,5.451897916594115,22.174947654012293
1267,-0.06672469673424437,141.63597054431574,35.383712441856424,263.1117935984783,1.486641880268232,419.30429309684877,87.70393119949277,5.495495812614843,16.68270136808604,5.451897916594115,22.134599284680156
1268,-0.06707415213901533,141.39576163607245,35.42302240465926,255.68901904394045,1.3379776922414088,419.375317824361,85.2296730146468,5.482146287646109,16.64217615506559,5.451897916594115,22.094074071659705
1269,-0.06737510429096744,141.154294688372,35.46226546803765,249.0191554553474,1.204179923017268,419.44448981198747,83.00638515178247,5.468749685373864,16.601508029263027,5.451897916594115,22.053405945857143
1270,-0.06763245563304787,140.91174431292453,35.50144130678783,243.025966693427,1.0837619307155413,419.51199702495785,81.00865556447567,5.455316026236445,16.560727409768095,5.451897916594115,22.012625326362212
1271,-0.06785061799218813,140.66826747264557,35.54054964175805,237.64091035830143,0.9753857376439872,419.5780083889463,79.21363678610048,5.441854290736296,16.519861558732487,5.451897916594115,21.971759475326603
1272,-0.0708703597261581,140.4240052478737,35.57959023519145,190.0,0.0,419.6307861667241,63.333333333333336,5.42837252462007,16.47893490066551,5.451897916594115,21.930832817259628
1273,-0.07073246287127764,140.16887195285952,35.618561468136,190.0,0.0,419.6835639445019,63.333333333333336,5.4143157606159455,16.43626271892275,5.451897916594115,21.88816063551687
1274,-0.07059508436900888,139.91423508652292,35.65746189966925,190.0,0.0,419.7363417222797,63.333333333333336,5.400311835817906,16.393750941395684,5.451897916594115,21.8456488579898
1275,-0.07045822175437007,139.6600927827945,35.69629166742888,190.0,0.0,419.7891195000575,63.333333333333336,5.386360498953604,16.351398805295705,5.451897916594115,21.80329672188982
1276,-0.07032187257728749,139.40644318447875,35.73505090853544,190.0,0.0,419.8418972778353,63.333333333333336,5.372461500270365,16.3092055524475,5.451897916594115,21.761103469041615
1277,-0.07018603440248779,139.1532844432005,35.77373975959484,190.0,0.0,419.8946750556131,63.333333333333336,5.358614591524218,16.267170429255735,5.451897916594115,21.71906834584985
1278,-0.07005070480939142,138.90061471935155,35.81235835670075,190.0,0.0,419.9474528333909,63.333333333333336,5.344819525969033,16.225292686672063,5.451897916594115,21.67719060326618
1279,-0.06991588139200691,138.64843218203777,35.85090683543705,190.0,0.0,420.0002306111687,63.333333333333336,5.331076058345738,16.183571580162425,5.451897916594115,21.635469496756542
1280,-0.06978156175882587,138.39673500902654,35.88938533088026,190.0,0.0,420.0530083889465,63.333333333333336,5.317383944871628,16.142006369674554,5.451897916594115,21.593904286268668
1281,-0.06964774353271935,138.14552138669475,35.92779397760188,190.0,0.0,420.10578616672433,63.333333333333336,5.30374294322978,16.10059631960589,5.451897916594115,21.55249423620001
1282,-0.06951442435083448,137.894789509977,35.96613290967087,190.0,0.0,420.15856394450213,63.333333333333336,5.2901528125585395,16.059340698771617,5.451897916594115,21.511238615365734
1283,-0.06938160186449226,137.64453758231397,36.00440226065591,190.0,0.0,420.21134172227994,63.333333333333336,5.276613313441086,16.018238780373018,5.451897916594115,21.47013669696713
1284,-0.06924927373908638,137.3947638156018,36.04260216362784,190.0,0.0,420.26411950005775,63.333333333333336,5.263124207895124,15.977289841966165,5.451897916594115,21.429187758560282
1285,-0.06911743765398244,137.14546643014108,36.08073275116197,190.0,0.0,420.31689727783555,63.333333333333336,5.2496852593626135,15.936493165430756,5.451897916594115,21.38839108202487
1286,-0.06898609130241852,136.89664365458674,36.1187941553404,190.0,0.0,420.36967505561336,63.333333333333336,5.236296232699624,15.8958480369393,5.451897916594115,21.347745953533416
1287,-0.0688552323914061,136.64829372589804,36.15678650775436,190.0,0.0,420.42245283339116,63.333333333333336,5.2229568941662485,15.85535374692651,5.451897916594115,21.307251663520624
1288,-0.06872485864163219,136.40041488928898,36.194709939506474,190.0,0.0,420.47523061116897,63.333333333333336,5.209667011416613,15.815009590058967,5.451897916594115,21.266907506653084
1289,-0.06859496778736195,136.1530053981791,36.23256458121307,190.0,0.0,420.5280083889468,63.333333333333336,5.196426353488963,15.774814865205041,5.451897916594115,21.226712781799158
1290,-0.06846555757634243,135.9060635141446,36.270350563006446,190.0,0.0,420.5807861667246,63.333333333333336,5.183234690795842,15.734768875405052,5.451897916594115,21.186666791999166
1291,-0.06833662576970692,135.65958750686974,36.30806801453714,190.0,0.0,420.6335639445024,63.333333333333336,5.1700917951143435,15.694870927841695,5.451897916594115,21.14676884443581
1292,-0.06820817014188005,135.4135756540988,36.34571706497617,190.0,0.0,420.6863417222802,63.333333333333336,5.156997439576436,15.65512033381067,5.451897916594115,21.107018250404785
1293,-0.06808018848048385,135.16802624158802,36.38329784301724,190.0,0.0,420.739119500058,63.333333333333336,5.143951398659392,15.615516408691613,5.451897916594115,21.06741432528573
1294,-0.0679526785862444,134.92293756305827,36.42081047687899,190.0,0.0,420.7918972778358,63.333333333333336,5.130953448176268,15.57605847191922,5.451897916594115,21.027956388513335
1295,-0.06782563827289946,134.6783079201478,36.45825509430721,190.0,0.0,420.8446750556136,63.333333333333336,5.118003365266489,15.536745846954627,5.451897916594115,20.98864376354874
1296,-0.06769906536710658,134.43413562236535,36.49563182257701,190.0,0.0,420.8974528333914,63.333333333333336,5.10510092838648,15.49757786125702,5.451897916594115,20.949475777851134
1297,-0.06757295770835232,134.19041898704376,36.53294078849498,190.0,0.0,420.9502306111692,63.333333333333336,5.092245917300419,15.458553846255512,5.451897916594115,20.91045176284963
1298,-0.06744731314886185,133.9471563392937,36.57018211840142,190.0,0.0,421.003008388947,63.333333333333336,5.079438113071014,15.419673137321189,5.451897916594115,20.871571053915304
